firm_id,time,q,q1,p,p1,D,D1,k,k1,l,l1,m,m1,z,z1,w,w1,pm,pm1,WL,WH
1.0,1.0,3.349870636105123,0.4331876178185181,-9.233890969564037,-1.0015943227071347,-1.0903554531924837,0.051484776209682726,2.172138826650952,2.2129019979039612,2.3234257402897476,2.2129019979039612,2.5916082202442348,2.2129019979039612,0.5504896170896154,1.1064509989519806,-7.193206531793178,-1.2524016479206797,-8.136201315645486,-2.283128126051288,0.4097801240766378,2.0333477516768763
2.0,1.0,2.396476969466541,0.9477303233195238,-4.840100865029251,-1.7497362985573002,0.98573464774391,0.5541961174324622,2.3010910996171923,2.128397797652002,2.3280758916069115,2.128397797652002,1.993415007096682,2.128397797652002,0.641251266329945,1.064198898826001,-2.4941497353168973,-1.666958628602334,-3.764269612259823,-2.473222083230924,1.6043057415769209,2.538121407242424
3.0,1.0,-0.9550286531953368,1.684463920469095,0.6237873777947578,-3.5550320004028872,-1.697887278123106,0.5398997902574826,1.860355059093137,1.8417114045748335,1.8622499446681284,1.8417114045748335,1.1997844217016143,1.8417114045748335,-0.5361837023736389,0.9208557022874168,-1.048704330342874,-3.143176064760794,-0.9322830098828934,-3.37162645853974,0.6894258944708274,0.040359342479911575
4.0,1.0,-3.313039981258306,-0.4706473205448011,8.490089915133796,1.553934584190531,0.4360897206948539,0.4097909479461196,-0.18063567119300666,0.08238247951406152,0.07926136790871695,0.08238247951406152,0.31809169568966644,0.08238247951406152,0.5604748953870284,0.04119123975703076,6.301099015704051,2.1914033784400453,5.235173259384446,1.4464722043129752,0.5749444090238472,0.0708542678069443
5.0,1.0,0.10712217186012978,-0.3930251324635937,1.5646659852789335,1.8661985056706287,1.825079985070909,0.9107544086516323,1.0626687302100115,0.858963679564603,1.1339786525847575,0.858963679564603,0.5905603567768486,0.858963679564603,1.3457200319005354,0.4294818397823015,1.861690543343171,2.1866305947803117,1.6760265526690652,1.1189201577725016,0.8202202312759849,-0.04205832638040918
6.0,1.0,0.3408793415847579,-1.9283795836170896,0.6264251168463337,4.737395167777972,1.4551027962388803,0.049504400004827254,-0.7563379325971966,-0.8260164271334273,-0.5259851818030309,-0.8260164271334273,-0.9025297895630134,-0.8260164271334273,0.7353924372342985,-0.41300821356671363,1.1318119399429216,4.994880701514988,2.142834703556739,4.107333007041656,-0.6165725489801773,2.0142193839036437
7.0,1.0,-2.2587169281623565,0.6584478366148974,3.5604377632537956,-1.376498195684045,-1.9305030891088935,0.22418849512677053,0.8961639436921252,1.1572705185893468,1.0885339625788462,1.1572705185893468,1.3987056173861652,1.1572705185893468,2.7038237354852273,0.5786352592946734,0.4408589968526829,-1.1358664996568888,0.08404686108022064,-1.5048543391246896,-0.23681860292814472,-0.806708490383619
8.0,1.0,-0.5702369543249198,1.913554715330639,2.4921732461895414,-4.264630600920315,1.1059272102256612,0.38722091204846876,1.1627723217825232,1.3759151378258088,1.287789949639928,1.3759151378258088,1.4552999646558673,1.3759151378258088,1.4423884407124024,0.6879575689129044,0.6292110711305399,-2.5186877127773677,0.6475613213604028,-3.278575024858875,-0.40671244246805305,-0.16438932373919957
9.0,1.0,0.03519361583873036,-0.8845003785038891,-0.6032888503642608,2.2845811666608573,-0.5177331702603073,0.13436074651790297,0.9466542858536976,0.9430284594687134,1.0306941900476156,0.9430284594687134,1.1293830952573167,0.9430284594687134,0.663661148704298,0.4715142297343567,0.34410957211919246,1.8873409242689858,-1.1654299117200029,0.9402347298100167,1.2202004711783263,1.244282385336579
10.0,1.0,1.6669080933228104,0.497586046829124,-3.4500322583376093,-0.7032212407919382,0.6022213165301429,0.5064104390496623,0.9496009630110354,0.8478706009192374,0.9736402465096329,0.8478706009192374,0.9127459238166786,0.8478706009192374,-0.38476595880309106,0.4239353004596187,-1.705991978382293,0.4535256419142073,-2.257657408286771,-0.5586283014528753,0.4919425724992278,1.7043899966139606
11.0,1.0,0.04182042987437247,0.10567034048031128,-1.913346716705811,0.1320809418179154,-1.8116812516812115,0.38896553952555213,0.656218916048981,0.5296914208183142,0.5566192751174444,0.5296914208183142,0.3039234563767158,0.5296914208183142,-0.9935752976458858,0.2648457104091571,-1.2769733906875667,1.21350133150312,-1.6694612979728767,0.20269674988341502,0.6087384254883688,0.5986119729781155
12.0,1.0,-2.826107074209575,-1.8257670389864635,9.046603502059941,4.9445162565945395,2.176337204656464,0.5060765848184465,-0.8347194889717229,-0.5694046877871436,-0.6399499934500599,-0.5694046877871436,-0.6340125073579138,-0.5694046877871436,-1.0745319239565774,-0.2847023438935718,9.11005624287305,5.030200496873384,7.445564164602676,4.157682667736825,1.5086083449153405,-0.11528721584435397
13.0,1.0,1.6913553786695574,1.3551682980073556,-4.518057304159409,-3.061642174742672,-0.4063723786137153,0.2327719577132097,0.7283537207335697,0.8318045593815487,0.8221263577997115,0.8318045593815487,1.0645464274866665,0.8318045593815487,-0.07555845696182212,0.41590227969077437,0.04174784198079584,-1.248145101541306,-3.181047776113325,-2.076884926519188,2.7266491745307286,1.7376311975970726
14.0,1.0,-1.3438027909919603,-1.406307241517574,6.337030336839223,4.377363372117817,3.070245751937767,0.9586304679885956,0.3587530725826108,0.23359639151672165,0.3703906011417587,0.23359639151672165,0.3554259138629355,0.23359639151672165,1.7086698108942628,0.11679819575836083,5.850178826390373,4.156154658159822,5.092771226016598,3.2188608265167153,0.631598936617257,0.5879084055323005
15.0,1.0,-2.3087923810701168,-0.3685663889549283,6.747667275900409,1.228565138728142,1.134992997518955,0.3325802471787114,-0.7449504673229244,-0.8476703342910327,-0.779328571434232,-0.8476703342910327,-0.6149196323896762,-0.8476703342910327,-1.2709303129596385,-0.42383516714551633,7.8104308084602625,3.032658567180893,5.662120318421903,2.174533234404354,1.7644102776151098,0.5286221982227903
16.0,1.0,-3.339698981322514,-0.8206430705010693,8.227847394138779,2.1694542129348586,0.10903917054374648,0.17447090854675895,-1.5225198229892922,-1.6766618255198402,-1.613206149268823,-1.6766618255198402,-2.060161817073056,-1.6766618255198402,-1.975378434386184,-0.8383309127599201,6.997351266886142,4.406199885676378,7.399205396625444,3.501013820467482,0.09390696265584991,-0.09342738820584327
17.0,1.0,-2.176190150561857,-1.3897829193902815,6.768990741226363,4.154574345459842,1.478672485210488,0.7760120684220673,0.02302444480037552,0.033322618558217415,0.029192582051581803,0.033322618558217415,0.05710719859737033,0.033322618558217415,-1.4650876891894646,0.016661309279108708,6.730261657575957,3.7176098755710014,5.117667526065588,3.143706994921279,1.4250886277184387,0.09070444818981278
18.0,1.0,-0.759026695770698,-0.8398732964097751,2.68002608939487,2.811273943411969,0.8348321919763033,0.7695419598398057,0.7295601157972942,0.3804446884133735,0.47437499900259195,0.3804446884133735,0.33780020109477704,0.3804446884133735,2.9008251001135874,0.19022234420668674,3.492356406608796,2.806987833402567,2.1940655139741345,2.0406056834053237,1.3474608053227366,-0.436845728096546
19.0,1.0,-0.358706425550611,-0.43941533943042727,2.67990475018514,1.769160690603091,1.8078894296716046,0.7009420004477224,-0.82599801561684,-0.8028845810770998,-0.9227816627299322,-0.8028845810770998,-0.9277073173967808,-0.8028845810770998,-0.8876738377134906,-0.4014422905385499,4.160066010210327,3.7341274900291235,3.6533359580123617,2.641673752294682,0.366476737201196,2.864475941609458
20.0,1.0,-0.7390300547027141,-3.206757632402411,2.682457501383099,8.119056785947112,0.8858754384008011,0.32342898157685007,-0.872266440613043,-0.8351190155726047,-0.9927960867237786,-0.8351190155726047,-0.32860116616055735,-0.8351190155726047,0.7852189516246839,-0.41755950778630235,3.9345692117774487,7.3218593364235804,2.5019677210543927,6.252430495566843,0.32958475812906446,0.7903381676853645
21.0,1.0,-2.096298385203707,-1.7926234629859545,4.132747542484924,5.294350764592765,-0.9633538319452881,0.9364831260739097,-1.0629954603351368,-1.0688344445654576,-0.9394612898549077,-1.0688344445654576,-1.278153146077245,-1.0688344445654576,-0.4351343251284683,-0.5344172222827288,2.7409305567188085,5.2769179939706765,3.602599425575504,4.935297131203065,-0.5216830449247034,0.9919103139322808
22.0,1.0,-0.9229360375501098,-1.1755007374637336,2.3540004974433235,3.694585653368466,0.1103429901590064,0.8369433605941294,0.5607941916717665,0.18993115194688276,0.29826187846663965,0.18993115194688276,0.41317796150840613,0.18993115194688276,-0.5124050104561442,0.09496557597344138,2.744513949681895,3.8967398881730695,1.507821770066761,2.8331413582809857,0.9240047096419406,-0.10018820110501536
23.0,1.0,-5.086705481105369,-2.327477590566241,13.03612956927175,5.752081425464101,0.670348544704599,0.09398340279756934,0.11137215500389938,-0.05553701003345488,0.0776061754153666,-0.05553701003345488,0.2673805775233793,-0.05553701003345488,-0.11571753408916037,-0.02776850501672744,8.221752582028868,4.0504148444380395,7.928576845055819,3.821001404065397,-0.12722154460625376,-1.3654783961847858
24.0,1.0,-1.4322988031737491,-1.1372648287231164,3.3546495714997224,3.4273431900857387,-0.12726881901566212,0.6626523914598428,1.4942310116230768,1.062442614451992,1.184463898454603,1.062442614451992,0.6606028740049371,1.062442614451992,0.7472744812002131,0.531221307225996,1.094237324919056,2.20992138448572,1.714104231885319,1.6392339798961582,-0.013450625153222484,-0.802008447191283
25.0,1.0,-1.460739288764248,-1.5430332507010054,5.263471347807427,4.254632796941678,1.71241413682154,0.503518964487534,0.8008763194199187,0.5796467593503767,0.7930700393030153,0.5796467593503767,0.7202088707513203,0.5796467593503767,-0.3378970656669175,0.28982337967518834,1.8491913467033196,3.4091084243158285,3.10318147071105,2.5913007140649587,-1.2964944981629931,0.6838431480056861
26.0,1.0,-0.8188896753438522,-0.38494592296036056,5.227427758447999,1.8588886235395807,3.236706957687095,0.9230850848229442,-0.10403188114140888,-0.3202218411585918,-0.6160387088412942,-0.3202218411585918,-0.24338458331458485,-0.3202218411585918,-0.10690359556616066,-0.1601109205792959,5.0131540552139855,2.4763799727980547,4.781164638804271,2.15470104552441,-0.4515441578583601,0.7569204805667751
27.0,1.0,-2.24192126228063,-1.3773656068595879,6.954132360691499,4.279675095205876,1.5040217720872875,0.9312993049302177,-0.16397348861855354,-0.26975584243600387,-0.3453379636893178,-0.26975584243600387,-0.25798575041552296,-0.26975584243600387,-0.742335872034311,-0.13487792121800193,4.855450386218525,4.134417426120145,5.143277564650958,3.580348276914006,-0.560854404135164,-0.37645920474784555
28.0,1.0,1.3792215027512928,0.3469580959222694,-4.4467884641717905,-0.20070989689534724,-1.0939009909833977,0.6427452342916897,0.20100589568121646,0.3232139212066996,0.6177513166343802,0.3232139212066996,0.22355404259518474,0.3232139212066996,0.3730773139427547,0.1616069606033498,-4.2187348398867766,0.9167704878571463,-3.0496666239647556,0.2529655382825948,-0.7492184814621741,0.7825179318861974
29.0,1.0,0.4550065916454813,0.4530348302581533,-1.5834536251020603,-0.38716479359092115,-0.4773326008118952,0.7141628787666495,1.505325762825033,1.3743362023384023,1.3736678969089378,1.3743362023384023,1.645335816055607,1.3743362023384023,0.5518808941067391,0.6871681011692011,-1.5729576563667174,-0.5005755539944763,-2.442216256204717,-0.9262440340885545,0.33102891964192466,0.1463373345926876
30.0,1.0,1.3148099411968455,-0.6460495855926806,-2.537988840762095,1.7011235010402186,0.6583141262874365,0.13057695846441209,-0.18375833384980828,-0.2049431331770547,-0.17375448100727608,-0.2049431331770547,-0.1956480873446261,-0.2049431331770547,-0.3375852688123116,-0.10247156658852735,1.8973082735286622,2.677715825169232,-0.3403918078246986,1.741264905892997,2.121861085306954,0.7591911807859744
31.0,1.0,-1.0273033413090396,-0.14352021212493607,1.017422557082455,0.39658009514787124,-1.47995186563982,0.04768245947215166,0.1866367279648948,0.27613222212362076,0.3807802661212131,0.27613222212362076,0.5297988625702271,0.27613222212362076,-1.2313483505750373,0.13806611106181038,2.0445967888490015,1.2884205337410952,0.043292858382030674,0.44167759358689285,1.6395480958790323,0.5675841682386285
32.0,1.0,-2.165523742805739,-0.11330247052445937,5.949528594098677,1.063356841614634,0.6851403753379244,0.7879185357696732,0.007180070231141866,0.1625597824692342,0.2511011598565966,0.1625597824692342,0.274282873404718,0.1625597824692342,0.0902970268217681,0.0812798912346171,3.2090215284574315,1.3684562759861447,3.6691900033638243,1.1302482787934856,-0.6408640463275787,0.3448245715196375
33.0,1.0,-1.8717138617716318,-0.23698575312574205,2.7654066421468206,0.6472973760572304,-1.7847297558200157,0.07118501020855139,-0.41333917912871126,-0.43567344953016457,-0.6301645502684317,-0.43567344953016457,-0.18068894354001047,-0.43567344953016457,1.8679583139735145,-0.21783672476508228,2.498628826003641,1.4883871389997876,1.3656760057670692,1.1995622779852573,0.33888474064229274,0.11079488417749912
34.0,1.0,1.4707954884490415,-1.0079554060451759,-1.3453163636099452,3.145130056462997,2.2301874688096746,0.6947904643671741,0.022270124486077555,0.09642087030017767,0.04963564825004706,0.09642087030017767,0.1724353422174163,0.09642087030017767,-0.4389625568396677,0.04821043515008883,2.493782493222361,2.7129271005545013,0.5459922646027844,2.399538983176744,1.6237594335735734,1.8076602736739202
35.0,1.0,-3.308867496421549,-2.747799144818564,9.751283281280454,7.253531081469488,1.7074263974796682,0.5736313604155586,-1.8879920405746313,-1.8868510832464243,-1.8470421180551908,-1.8868510832464243,-1.6074663290845546,-1.8868510832464243,-0.7379411958581776,-0.9434255416232121,9.13962518724969,7.488233275749943,8.37180170223246,6.822826112787617,0.27576953169314516,1.0471389895667795
36.0,1.0,-2.2809505125822094,-0.9926496034637419,8.011073334773997,2.5269657061766493,2.466082638686645,0.11383452015629292,0.8056726015694988,0.5808464842251133,0.8077026878820461,0.5808464842251133,0.5137597738029982,0.5808464842251133,0.29966418596907185,0.29042324211255666,5.91826364793744,2.21359334968836,5.705969547394057,1.4101257340469608,0.48789295736272964,0.7971565562884724
37.0,1.0,1.9527422107150738,2.610230488613402,-4.11109960542555,-6.333574794081363,0.6360167088227948,0.011895523737816771,3.501849878500544,3.2872460348942956,3.3481775120721586,3.2872460348942956,3.33651768913156,3.2872460348942956,2.8609208846433525,1.6436230174471478,-4.324538633299997,-5.478521411725975,-5.043416686414372,-6.511933464773473,0.5883141888712045,0.5556418004448482
38.0,1.0,-1.7751434875502596,-1.2862607942206372,3.7761855409670195,3.841712436180013,-0.5391882772676615,0.7148124454296437,0.26646702009083983,0.20887862381942576,-0.011149696112467217,0.20887862381942576,-0.1265894357933359,0.20887862381942576,-0.019895234634750486,0.10443931190971288,3.425891054252237,2.9474760661190724,2.6445774825843653,2.692850764640948,0.8000733286337223,-1.6484010930723076
39.0,1.0,-4.3867607349277495,-1.553734816020528,10.67333583814621,4.66262750037565,0.009120491536852238,0.8854981626297462,-0.4225609235154596,-0.5197154994387418,-0.5768993829122671,-0.5197154994387418,-0.20670374003368502,-0.5197154994387418,-1.4364131349641789,-0.2598577497193709,4.832438926594861,4.774439129241825,6.160507751064033,4.066990135043871,-2.008065013632028,-0.6796867114885472
40.0,1.0,4.968690238165421,-0.40927544354157264,-10.673179670932479,1.0805226615089654,1.4057062980476605,0.08557405825940223,2.199205611517827,2.024256627643046,1.8423728182074743,2.024256627643046,1.968186359398098,2.024256627643046,0.6485147946541345,1.012128313821523,-4.875130659121171,-0.6463335906814889,-7.034866286555533,-0.9882185466526736,1.8313683615635319,1.8129606219272674
41.0,1.0,-0.966439973720939,-0.3887046990786799,2.7417990681964266,1.0034548725413026,0.39238349208082374,0.058513749081031796,0.5402505145482683,0.31962521831077545,0.4281016114071328,0.31962521831077545,0.04037109127933186,0.31962521831077545,-0.5623415583629786,0.15981260915538772,1.7431559938765857,1.779995540123811,2.1541246864005332,0.7866424404556963,-0.0004236399510001432,1.4115899200349766
42.0,1.0,1.427071852628575,-0.45707490822088265,-2.7499784685650246,1.3068792903114093,0.7192332051750412,0.19573018842644352,-0.2776990363642293,-0.5422919507588575,-0.3828614489025556,-0.5422919507588575,-0.14798261101082189,-0.5422919507588575,0.8730606367980673,-0.27114597537942875,0.7490997327850255,2.694536248304486,-0.7078922033983985,1.8554252597662897,0.9716961858505658,1.54373524481732
43.0,1.0,-1.666118834871186,-1.522036555592933,5.688783645168149,3.885276505986376,1.6384487575962958,0.18520563933995593,-0.5918340894268062,-0.4663499496815347,-0.3313107323642297,-0.4663499496815347,-0.2659858282869384,-0.4663499496815347,-0.24761754508665787,-0.23317497484076735,4.363791898186313,4.230349712588178,4.500249832339723,3.3082278462073824,-0.37779118978922865,-0.038236053342397214
44.0,1.0,0.41334105906209595,-1.6231473499087279,-1.0488795926346122,4.604064929543576,-0.04404747805465692,0.658193721915458,0.5441858735762638,0.3694856891120119,0.4395048521756746,0.3694856891120119,0.08782316722544886,0.3694856891120119,0.18663589777108758,0.18474284455600595,-0.9749743175456811,3.439383275197815,-0.3656376201377018,2.997075707473347,-0.25066047242866607,1.635337223405847
45.0,1.0,-2.9267780085952952,-1.3711120215884074,7.26950331205798,3.6925242612205236,0.15450597316281622,0.3593509367391049,-0.36767676121028764,-0.3265784767837676,-0.22684077492041738,-0.3265784767837676,-0.7005022284661188,-0.3265784767837676,-2.014207530520934,-0.1632892383918838,4.412925963325486,4.005442240406297,5.3837591260912445,3.119918934687395,-0.43664647937568746,0.14990133552721874
46.0,1.0,3.1138538571887353,-0.06542045217068433,-8.72194459911587,0.7387556097433339,-1.1521658722900547,0.5797184905164002,1.0211434644140922,1.137079075332864,1.0211265361311996,1.137079075332864,1.1211108248778385,1.137079075332864,2.0203632410134014,0.568539537666432,-5.152231518167254,0.531867885347416,-6.264059170387422,-0.04993545164149116,0.8206247783550711,3.567491321180472
47.0,1.0,-2.5327843524122446,-3.3236678765249374,6.7770269109266525,8.140187598022472,0.6198281502124864,0.06035099019034973,-1.642478769920317,-1.7313627783170227,-1.7978714730143477,-1.7313627783170227,-1.9164740337777422,-1.7313627783170227,-0.2513433315725482,-0.8656813891585113,6.860781857921948,7.340809187226805,6.5805825970827385,6.9275451284459315,0.30350983950653476,0.01888912819018095
48.0,1.0,-1.7772442754252815,-2.2804378052752603,3.883308187468274,5.646039320852642,-0.43717264609058515,0.10229501622848403,-1.0398468073882738,-1.2526867081092774,-1.009376047853063,-1.2526867081092774,-1.6211916732093041,-1.2526867081092774,-0.016116036871584388,-0.6263433540546387,3.719753146407982,5.451131232246778,4.234311055048987,5.004764714552785,0.21841175577142452,1.115351937682304
49.0,1.0,-0.8087998633435993,-0.49115973457147133,2.084780644774133,1.7657039944655986,0.11858817698584279,0.5716946797223517,-0.40387541963673407,-0.01902546720265347,-0.01829825875792053,-0.01902546720265347,-0.5324483035583355,-0.01902546720265347,-1.2396427548050695,-0.009512733601326736,2.5769843642442423,2.953169986945391,2.381668053906896,1.8112005935938138,0.7877599595615364,-0.9982015181417675
50.0,1.0,1.079797057603779,0.5207684911478911,-1.8839199042262944,-0.7587315200611533,0.7410667428084925,0.50725668191937,1.1962370630418726,0.8512208068085368,0.9132519928333952,0.8512208068085368,0.8911862843798446,0.8512208068085368,-0.4683125769593127,0.4256104034042684,0.5042551329366997,0.5694985460576508,-1.0855609155998516,-0.5716878753467755,1.474224681434318,0.9009234540481341
